FID;rate_5;rate_10;rate_25;rate_50;rate_100;rate_300;rate_500;rate_1000;rate_2000;ari10;ari50;ari100;ari200;ari500;ari1000;ari2500;ari500P;ari500M;ari500LL;ari500ZL;POINT_X;POINT_Y
15,015;0.194899148970795;0.105291049025926;0.041347699416743;0.017907224158587;0.006686860597479;0.000984097207550;0.000345932848255;0.000070203547879;0.000010922022817;0.105515570006977;0.458015027591714;0.762303359365813;1.201953369624471;2.054485034993427;2.972347365596736;4.665111175083251;3.626333430345773;0.813477785539910;1.205522791181677;0.877383306567232;248.584609984999990;28.113206863399999
15,016;0.196685455032994;0.107405570850374;0.042957294902305;0.018775751772213;0.006966232416551;0.000946214688828;0.000306292406520;0.000053039878773;0.000006820939342;0.107888209738922;0.475011725428263;0.786207633504000;1.228287952792859;2.055715540269344;2.918609683787305;4.444840251614885;3.493239335684451;0.849077933607458;1.184038535565455;0.860733778540174;248.364959717000000;28.157285690300000
15,017;0.195984202014587;0.106584097199752;0.042488076064011;0.018558119535187;0.006823097962271;0.000863517847013;0.000261020884241;0.000039845515229;0.000004455556283;0.106969259139653;0.470717369072498;0.777823300726140;1.207780882159533;1.995770752325013;2.802467197383606;4.188682780782633;3.356442957286732;0.828272572081126;1.131916375276585;0.787533019062127;248.160171509000010;28.213003158599999
15,018;0.173927055184577;0.092464918157180;0.035588652819134;0.014918569296029;0.005163369681061;0.000567955749514;0.000157687265812;0.000021065469079;0.000002046901799;0.100000000000000;0.401411437409532;0.659252801623930;1.016431690531808;1.673702770256231;2.331352949359317;3.466630989850987;2.806375092329913;0.724846939349644;0.945627645974131;0.686905491346806;247.983383178999990;28.334686279300001
15,019;0.157497083319221;0.082748548155945;0.031099166470974;0.012786844959945;0.004371454514406;0.000484512923281;0.000137156613164;0.000019168035794;0.000001983081039;0.100000000000000;0.357341028637273;0.591827969065633;0.923200405958173;1.534889419607569;2.163927524691108;3.247963171816497;2.597776084293389;0.635761755427683;0.882261388703283;0.657504347622574;247.823944092000000;28.478193283100001
15,020;0.155009704037134;0.080386451943282;0.029399554718957;0.011810375469690;0.003971651987453;0.000444820696500;0.000128655482805;0.000018671263237;0.000002008190032;0.100000000000000;0.339182330199693;0.559735921876323;0.871031019474907;1.457281541438247;2.066873272341820;3.135215003067171;2.516078289513104;0.601395433742758;0.846770065434087;0.669182874864689;247.795562743999990;28.665647506700001
15,021;0.167041516879427;0.088662043561346;0.033565442649723;0.013939595253497;0.004894631947133;0.000597206777039;0.000180030060871;0.000027447136655;0.000003052636399;0.100000000000000;0.380808291593851;0.630173733023386;0.985485686468616;1.658354496944093;2.351079561385664;3.579811937570620;2.843507007612943;0.674379704531093;0.970112447458827;0.762953275803675;247.602203368999990;28.745964050300000
15,022;0.139229349274171;0.074282916116269;0.028709065768854;0.012137638392337;0.004315758929431;0.000526767310248;0.000157092239982;0.000023143209626;0.000002395843067;0.100000000000000;0.338646122362304;0.574080604459625;0.912450997243442;1.552063711532169;2.217040127849506;3.382440607660476;2.663119121729761;0.607662748466067;0.922112221784439;0.730521750709588;247.399429321000010;28.850727081300001
15,023;0.106276813862072;0.055200630339282;0.020057173080554;0.007909758541944;0.002574705898845;0.000265622937963;0.000072671525639;0.000009481900696;0.000000870199291;0.100000000000000;0.250079139125500;0.424101967978349;0.673559281065555;1.147281160343970;1.642814054109760;2.509569832857351;1.989533148117539;0.446283720922965;0.681899615108485;0.556896971275544;247.462585448999990;29.051176071200000
15,024;0.099565327999916;0.051337671248510;0.018355549393458;0.007123060926081;0.002277096747148;0.000225624058884;0.000059662907312;0.000007211038377;0.000000584888805;0.100000000000000;0.233158243748994;0.395365348764600;0.627341458937156;1.070899340826378;1.533837869030527;2.346808393449650;1.829397362786640;0.418340955453699;0.639056778715150;0.515762731845106;247.447174072000000;29.260017394999998
15,025;0.108716628533100;0.057039374071683;0.020949160735447;0.008322719751298;0.002740352760246;0.000289878455597;0.000079594590998;0.000010170168962;0.000000874674438;0.100000000000000;0.259048596855422;0.438894335818382;0.698119512329241;1.189983446981518;1.702244867868263;2.605123134190033;2.023351368329687;0.467870422303864;0.710855127463844;0.563021886692166;247.329101562999990;29.394556045500000
15,026;0.103169602437229;0.054241240521288;0.019788721184999;0.007771483285553;0.002525636556344;0.000263375241360;0.000072100690934;0.000009198551726;0.000000791202289;0.100000000000000;0.247375152337449;0.419290323504926;0.665363497895775;1.135605374380839;1.630696108305538;2.497936395365034;1.944183918219359;0.447811628395162;0.678652873915729;0.548110759427773;247.217727661000000;29.553674697900000
15,027;0.105081014762303;0.055082400537005;0.019894292456776;0.007739055213227;0.002495634485492;0.000259211710610;0.000071106968784;0.000009131953884;0.000000793774284;0.100000000000000;0.248444181530020;0.418774352530773;0.662102489431571;1.127554306523839;1.618456823397040;2.480276688444675;1.916561432039122;0.448381195360037;0.672308415591051;0.547907286074943;247.127365112000010;29.707752227800000
15,028;0.098920657999710;0.051332434276304;0.018292159703133;0.007060456466153;0.002258148797594;0.000229362941770;0.000061967765577;0.000007762249235;0.000000655154228;0.100000000000000;0.232627707475726;0.393271348112251;0.623582894082502;1.066523406426287;1.532017295954702;2.355452002896008;1.812720681174117;0.417297890332563;0.637981319915462;0.547559487147181;247.001281737999990;29.824655532800001
15,029;0.089340028867714;0.046182808233349;0.016353601755699;0.006270188297630;0.001989248871927;0.000198509471667;0.000052926227033;0.000006461528737;0.000000526954058;0.100000000000000;0.212061241532423;0.361472685840251;0.577927514586284;0.995162253819235;1.432902512291814;2.216374247315328;1.693748999228869;0.383021172798286;0.599386526098601;0.499251299488666;246.879394531000000;30.004903793299999
15,030;0.097012498602530;0.050778380732337;0.018326620589177;0.007129284267495;0.002297540785715;0.000238503168571;0.000065511290913;0.000008439155456;0.000000735671499;0.100000000000000;0.232803757052331;0.395353429848453;0.628354122136785;1.077277829867429;1.550811233870634;2.390071905825599;1.816563491846332;0.422233153064085;0.645009844184292;0.538640873203689;246.920425415000010;30.157085418699999
15,031;0.099787414846059;0.052590624514841;0.019250203380227;0.007600507341599;0.002495810784523;0.000268455034032;0.000074958079222;0.000009845125996;0.000000871314815;0.100000000000000;0.241942408776756;0.412365707635310;0.657387810795181;1.129819608877979;1.630406636543070;2.512431330819869;1.903594238408592;0.440282170650304;0.680199065901415;0.538640873203689;246.824005126999990;30.307031631499999
15,032;0.098799764631061;0.052069216303085;0.019103185108481;0.007576649508099;0.002506638196808;0.000273227204811;0.000076574829472;0.000010063027348;0.000000886525213;0.100000000000000;0.240426946460087;0.411015311535907;0.657187517151875;1.133574257058721;1.638848460222188;2.530402896559611;1.914748214711842;0.435857528269514;0.686734081860064;0.538640873203689;246.719741821000010;30.508760452299999
15,033;0.090775623309966;0.047600558568841;0.017341765474737;0.006850121685899;0.002258055884217;0.000242073799281;0.000066616404830;0.000008425627853;0.000000704310158;0.100000000000000;0.221923004923962;0.381967736990171;0.615038432003517;1.068437907110172;1.549174135312571;2.401030812625227;1.822505602180831;0.402293470978727;0.653437729474201;0.537309605003069;246.554168701000010;30.580156326299999
15,034;0.091541051394883;0.047266129050373;0.016751848301276;0.006471518455093;0.002085751887376;0.000215177225579;0.000058073382282;0.000007145458370;0.000000580652431;0.100000000000000;0.216263756120111;0.368742530715870;0.590693633092941;1.021455139922215;1.476210672850915;2.287603446734560;1.759831762974059;0.388100207264426;0.620968505729862;0.539044887538281;246.508697509999990;30.791261673000001
15,035;0.094380695751008;0.048815374875628;0.017449052596881;0.006843498624581;0.002259744611823;0.000245366685551;0.000068014969193;0.000008708692697;0.000000740836287;0.100000000000000;0.223482417182981;0.382210141480097;0.614581629867973;1.069278872903575;1.553342541995669;2.412505666915130;1.852613448715498;0.400937774068788;0.658070859694254;0.539044887538281;246.425292969000000;30.929134368900002
15,036;0.093626277174172;0.048255393234125;0.017165240405925;0.006748761964608;0.002256351436260;0.000255240197430;0.000072766074143;0.000009790933301;0.000000888379382;0.100000000000000;0.220476203167877;0.377735368076642;0.610107017485755;1.069573987257883;1.563342312432550;2.445534451942549;1.871551448520861;0.395080626709365;0.665563469217795;0.563275685822922;246.200820923000010;30.999141693100000
15,037;0.093612771035041;0.048941315890260;0.017684273866162;0.006965335889480;0.002313750874835;0.000256739830487;0.000072139741038;0.000009415003766;0.000000816485874;0.100000000000000;0.225865003315199;0.386835281561598;0.622259166753123;1.084353177225849;1.578704436172422;2.456957993835613;1.887728307113194;0.411464673820401;0.669921046501552;0.570239493495974;246.017654419000000;31.137449264499999
15,038;0.109945449229033;0.059104702171776;0.022564850231809;0.009341493637011;0.003269566079881;0.000398642536142;0.000118094183614;0.000016706144748;0.000001580750936;0.100000000000000;0.276293552475703;0.474749600754233;0.764857635986722;1.329296312257849;1.925444003964663;2.990409136658289;2.291047379885643;0.504991294946867;0.816052542703783;0.657136400149660;245.850067139000000;31.184452056900000
15,039;0.082643130202418;0.042865013756266;0.015336261983669;0.005971502071997;0.001935774573401;0.000197682457503;0.000052455092015;0.000006243922572;0.000000487841055;0.100000000000000;0.200436015905346;0.346637436292171;0.561689441918962;0.980193480426720;1.420837748308331;2.209615516308745;1.700224462133981;0.356982231160149;0.604159536459359;0.508589650997360;245.635833740000010;31.179100036600001
15,040;0.084622715526654;0.043694055118430;0.015481879779126;0.005975202523119;0.001918072147165;0.000192619153632;0.000050729967666;0.000005982058251;0.000000463297453;0.100000000000000;0.202463393709156;0.348004316165411;0.561344190904379;0.975428575149625;1.410420728723277;2.189268565370437;1.688287466209632;0.359342576708759;0.597996123285937;0.504832835887998;245.567474365000010;31.157598495500000
15,041;0.076797962913911;0.039637631402239;0.014049488897959;0.005419954126161;0.001740084887661;0.000174848348064;0.000045965910369;0.000005385627231;0.000000412475124;0.100000000000000;0.186658909693724;0.324144517198463;0.527292196211002;0.924282346325394;1.342617834815394;2.095242002275952;1.611511157979415;0.335354832761328;0.571858486887531;0.483779271399491;245.650115967000000;30.958278656000001
15,042;0.083240769904338;0.042871059528240;0.015163261608605;0.005874479137412;0.001909886023995;0.000199085370022;0.000053489432871;0.000006467196962;0.000000511244795;0.100000000000000;0.198986128972473;0.343004583324934;0.555819234507105;0.972830141131775;1.414641568611366;2.209656310044284;1.711881779373681;0.354607699163418;0.602398798672970;0.496765815712792;245.670867920000010;30.739198684700000
15,043;0.077791694309888;0.039890013092747;0.014126285120621;0.005500114933744;0.001795447459660;0.000186242643998;0.000049578935967;0.000005873717005;0.000000451146622;0.100000000000000;0.187343077553744;0.326062972409422;0.533038279011912;0.939876139506844;1.370442353991551;2.148774759754077;1.668679253127124;0.331541667189701;0.586327423523916;0.471901974976842;245.729171753000000;30.532238006600000
15,044;0.076355501140953;0.039218383221542;0.013939894911254;0.005435892377614;0.001772905313740;0.000182626894975;0.000048323096917;0.000005658158105;0.000000427690403;0.100000000000000;0.185081150867157;0.323071885405994;0.528758252137843;0.933397248869804;1.360641843490128;2.131796453352218;1.657108374203943;0.328228689094410;0.582366812065117;0.476865575178521;245.726409912000010;30.317399978600001
15,045;0.079923101291320;0.040935706472011;0.014445659788271;0.005599914007601;0.001817023209899;0.000185735786987;0.000048932169242;0.000005685812778;0.000000425406321;0.100000000000000;0.191094435286469;0.331087579152579;0.539038803056667;0.946427642280227;1.376407217041196;2.151258959131847;1.667077392728916;0.338393657299071;0.588093320256988;0.478326063644127;245.641906737999990;30.183233261100000
15,046;0.080705527331175;0.040460161824717;0.013750431052659;0.005179844398697;0.001638617183461;0.000161224765201;0.000041652366596;0.000004702225019;0.000000341224984;0.100000000000000;0.185345361546737;0.316967294433687;0.511107122511310;0.893170884902880;1.299410793174424;2.025342598515194;1.579367449484153;0.325422917674648;0.554503894822940;0.471378833578932;245.629074097000000;30.023468017599999
15,047;0.072375893384702;0.036130181298538;0.012206428105854;0.004569627349894;0.001431408046033;0.000136813049351;0.000034676226399;0.000003801784812;0.000000267569458;0.100000000000000;0.168358651923329;0.290047847883393;0.470265826155037;0.826951543267483;1.210134985272044;1.888670678970772;1.475225923362985;0.296840882446984;0.518060075418175;0.444956395444382;245.787017822000000;29.860210418699999
15,048;0.064707295840976;0.032238838013279;0.010809888164555;0.003994369219386;0.001223678589925;0.000110466539272;0.000027064036204;0.000002822370580;0.000000188604987;0.100000000000000;0.152425026200903;0.264467864838090;0.431090882305271;0.759642249299325;1.109691579414461;1.736593783846631;1.347093253503785;0.271858437748910;0.475181235525108;0.434244403935042;245.922332764000000;29.679841995200000
15,049;0.081203656018583;0.041515396231361;0.014618927164192;0.005675660864415;0.001856379490574;0.000195378392325;0.000052587338363;0.000006354097215;0.000000500885132;0.100000000000000;0.193080445881776;0.334027896069703;0.543905315339152;0.957357463263014;1.396481784482814;2.189294011154623;1.704232252661213;0.344472868966701;0.597516979447994;0.506614375164524;246.102203368999990;29.539207458500002
15,050;0.120939077990374;0.063105433568366;0.022743891177807;0.008933408410030;0.002945494485873;0.000322654605137;0.000090944236498;0.000012106419083;0.000001089401127;0.100000000000000;0.276427584925129;0.461536075803707;0.728513142557145;1.240806970675037;1.774224732139195;2.727467960618628;2.145209018816189;0.485712381825194;0.741073402095341;0.613014061718034;246.282760620000000;29.400070190400001
15,051;0.139203140859569;0.073515405243784;0.026754011710753;0.010503178731648;0.003432083309085;0.000368489852284;0.000103899846374;0.000014148579161;0.000001339971712;0.100000000000000;0.314116681560946;0.516352820528933;0.800809957766941;1.340466016523447;1.899925897695268;2.893688502134517;2.246025871471230;0.558831738952950;0.780232173185645;0.626570471130328;246.392730712999990;29.226139068599998
15,052;0.156056185985049;0.083864152806947;0.031622709557382;0.012859664181643;0.004372836374087;0.000503161662367;0.000147253465775;0.000021302628098;0.000002173284779;0.100000000000000;0.360498197801905;0.593153137563734;0.923260639407713;1.541164087446341;2.184315454685707;3.309025913371853;2.574246169662907;0.641303942901404;0.895236522666484;0.660631942637590;246.511642456000000;29.061151504500000
15,053;0.144908711649684;0.077212404693651;0.028869119420398;0.011685868919321;0.003954998109416;0.000448719895009;0.000129769153590;0.000018336730756;0.000001811622775;0.100000000000000;0.335448836520573;0.556164468875612;0.868026240392274;1.457478564519033;2.071694769364617;3.147145762301402;2.430712393193247;0.598525906861174;0.852165507918201;0.653394215423369;246.636657715000010;28.954780578600001
15,054;0.176493790058088;0.097317932113512;0.039155294153945;0.017171223974499;0.006426232831215;0.000885879678806;0.000283924656100;0.000046646177379;0.000005429442642;0.100000000000000;0.442647589467024;0.742322460942179;1.169805632126401;1.980365153142596;2.828621184821068;4.306367760307242;3.312331180552158;0.793454995736466;1.171838531034849;0.870432186239304;246.801803589000000;28.853561401400000
15,055;0.124192074790611;0.064290424636606;0.023523374837199;0.009438778315710;0.003155035472776;0.000342766013816;0.000096298737588;0.000013092577478;0.000001264925972;0.100000000000000;0.284845642458602;0.479059751703449;0.757615106118621;1.286901072991072;1.833397564874634;2.804688848552266;2.205997963754506;0.509343735525100;0.760724997694315;0.600601976969065;246.892089844000000;28.657863616899999
15,056;0.127182166993189;0.064458741652312;0.022810740742475;0.008922429002670;0.002907211182562;0.000303510505110;0.000083877600371;0.000011215226217;0.000001077957401;0.100000000000000;0.276933923266756;0.461286282760983;0.725932936511413;1.227819305052716;1.744433355299924;2.659818364525248;2.106012977781384;0.494374973662367;0.722215168792206;0.564423060287953;247.002044678000000;28.489585876500001
15,057;0.167086503906661;0.088396427238680;0.033018648854107;0.013337738170627;0.004465214407703;0.000490173882705;0.000140273475241;0.000020148070791;0.000002169573766;0.100000000000000;0.371803887023951;0.606413003366346;0.936075313132171;1.545106953021016;2.173652026660486;3.266035671624707;2.625753153415829;0.690285885498611;0.880922328994797;0.676927678677255;247.179153442000000;28.420431137100000
15,058;0.170785797413386;0.090855715729110;0.034443601819655;0.014129474914210;0.004825421597493;0.000561394790677;0.000168189003486;0.000026118697614;0.000003038936464;0.100000000000000;0.386834044285009;0.632486890151339;0.977761886274253;1.626343019761487;2.292672939549523;3.478129656821217;2.862727090543290;0.688581293942795;0.928648165446158;0.681493996303349;247.250274658000000;28.228713989300001
15,059;0.181685975159258;0.097986894328854;0.038077117363350;0.016035699386879;0.005656794471057;0.000695142210878;0.000213178257559;0.000034040613329;0.000004032679036;0.100000000000000;0.423136134127361;0.695483672652442;1.074109118419689;1.787462103172859;2.524692886603224;3.835327438384731;3.133175861966808;0.753542337707695;1.022848160958557;0.736132059724895;247.310379028000000;28.039312362699999
15,060;0.163539139353161;0.086376748467400;0.032571715295909;0.013339443637560;0.004527119116937;0.000505452013122;0.000146016030357;0.000021218409128;0.000002259107820;0.100000000000000;0.370063117207660;0.608086631060483;0.942838445623769;1.562159318213095;2.199437086025484;3.311386056712102;2.654900982999374;0.660736635934395;0.888511827073757;0.677142826942545;247.312500000000000;27.823133468599998
15,061;0.200795248918140;0.109613153167923;0.043641161553434;0.018914687838126;0.006909024049992;0.000904015281399;0.000286729269120;0.000048171491858;0.000006016685735;0.110212704878239;0.477987979591947;0.785118766936605;1.217523080195112;2.021488406933687;2.858977320711610;4.328275623132827;3.468252689362829;0.877133129849637;1.152885063667360;0.886519448138539;247.471084595000010;27.678787231400001
15,062;0.207494977491884;0.114284222164006;0.045704493955421;0.019825221431698;0.007249706503945;0.000932144943938;0.000286692328897;0.000044820051784;0.000005098796866;0.115333825872522;0.495694914643154;0.810485593495693;1.252028844691850;2.066970459559639;2.901408558531076;4.346172782351543;3.420510362534802;0.895489110292107;1.176819862900738;0.882887194581453;247.666931151999990;27.574382782000001
15,063;0.199714292061098;0.110410794411430;0.044541381398475;0.019390834703940;0.007090786128321;0.000927816788332;0.000297222501043;0.000052374620975;0.000007207231331;0.111280401419751;0.487211721489367;0.798708794693728;1.236490667230370;2.048562216091943;2.893383136759282;4.389891627091910;3.438510496161657;0.887932528293643;1.157214905062574;0.858760757494495;247.751358032000010;27.381757736200001
15,064;0.167745235245817;0.088956328734085;0.034014297938758;0.014170984862688;0.004929517881733;0.000596789974082;0.000184768264662;0.000030448312034;0.000003714051882;0.100000000000000;0.385818210107106;0.636407068229545;0.989759052820019;1.656387274181218;2.346920106541174;3.589419381498258;2.851140077666553;0.708404385223398;0.944839327725511;0.714633165142577;247.932861328000000;27.255733490000001
15,065;0.194221353660729;0.104389194271434;0.041335038507269;0.018186427931666;0.006933249789181;0.001042806473964;0.000357253646308;0.000064965068098;0.000008310692544;0.104583784709721;0.462873716119959;0.777123928235971;1.235128753926707;2.121899747017530;3.058641264606880;4.745928996058344;3.593175828435223;0.869948470275131;1.281208245581021;1.027171999503783;248.079101562999990;27.101823806799999
15,066;0.206241556530543;0.112123671035130;0.045491911654745;0.020430443284566;0.007893006998061;0.001189572334256;0.000411410410913;0.000078495143485;0.000011100163680;0.113014280614981;0.507851036574635;0.849238891277748;1.338284078970271;2.277973402920016;3.267739612049710;5.061067925603038;3.868293318897072;0.933899507660836;1.341048889822591;1.074990738147428;248.199264526000010;26.925685882600000
15,067;0.210393785703866;0.114165768545038;0.045723830766797;0.020248573660785;0.007720053923469;0.001109662806500;0.000362215131246;0.000060520152872;0.000007091655170;0.115050766497873;0.504118346032631;0.838100251367704;1.314978453750818;2.218922178890051;3.147849436134525;4.786374438134446;3.728787369825585;0.923254534492763;1.309003114475917;1.007232096615957;248.375061034999990;26.783124923700001
15,068;0.229217955077752;0.120693047361376;0.046009408329378;0.019741286831896;0.007280941204011;0.000965747566860;0.000298718222758;0.000045530628512;0.000004767887072;0.120697482716908;0.494193599266048;0.810684308261163;1.259314406649393;2.094883133032920;2.947540086743581;4.421028782359207;3.609520822027081;0.869262912210703;1.219055906299993;1.043033569505729;248.511108398000000;26.625455856300000
15,069;0.262100519839820;0.139090423891678;0.053218851520688;0.022796174870036;0.008402773113817;0.001156268884393;0.000376633226655;0.000064708394496;0.000008087562316;0.139086100264563;0.550871082003017;0.892446540943594;1.371094462572894;2.275611995730190;3.209398114681104;4.869565424769857;4.143319631730249;0.941778563247585;1.308856870548084;1.058693463404448;248.565841675000000;26.430828094500001
15,070;0.325036884589635;0.177515934819428;0.070972357148834;0.031797476556003;0.012388383748463;0.001904721726866;0.000667163423053;0.000131838109487;0.000020099328098;0.180179866423681;0.713389918514339;1.150466412207110;1.763515183025335;2.922765485865568;4.125565282590497;6.285853974829769;5.433743554244916;1.169964161299515;1.663903001487513;1.330291388868295;248.645553589000000;26.245992660500001
15,071;0.369970806489782;0.211889114615688;0.089874843803238;0.041744018295906;0.016820471891364;0.002773303060659;0.001008795015633;0.000208276417318;0.000032948832178;0.224799072604992;0.882967242895634;1.412963099846831;2.159888467467976;3.557498215742835;5.019027669019061;7.590476539480279;6.397428858688345;1.484938485598310;2.046270345640383;1.698865143735063;248.761047362999990;26.105972290000000
15,072;0.424517800855534;0.245852439643385;0.104232879387273;0.048230236502711;0.019444586412860;0.003235676323007;0.001184014278768;0.000248616872266;0.000041337856121;0.259707552541572;0.978978130296483;1.553691956963908;2.351935018213227;3.856421410686281;5.407918501556770;8.172224552726418;6.954535125801296;1.692590040654685;2.187306370244977;1.645188495924249;248.687408447000000;25.929504394500000
15,073;0.411416311938442;0.236820494656240;0.099328464111367;0.045527893840624;0.018202707252097;0.003000848487029;0.001092910100792;0.000227952166247;0.000037840849082;0.247986994083649;0.935842993744210;1.485472450424626;2.256972646160063;3.708840094490357;5.208961677832299;7.874769954464662;6.653999885812957;1.618022511760347;2.106994841470400;1.531425460084639;248.754302978999990;25.918273925800001
15,074;0.315621530583037;0.174242044228196;0.069715276335313;0.030701926399975;0.011597543376435;0.001659348987661;0.000554608238159;0.000101232903417;0.000014195737841;0.177530185859845;0.688392819673792;1.097451215228592;1.668787737689228;2.729251804294248;3.825116856866767;5.747869453890999;4.928769485186758;1.149937451511964;1.534056883120143;1.193220359241824;248.852752686000000;26.094413757300000
15,075;0.296927559968949;0.160469945988332;0.063283943124307;0.027942950144523;0.010636968632019;0.001527944686975;0.000511266259154;0.000094454130895;0.000013517729107;0.161863059985422;0.643395910733252;1.038526702694260;1.591158303280066;2.615021658973708;3.679769113475948;5.554205294006473;4.619661632087390;1.085039662818752;1.466876699313366;1.134338494502480;248.962493896000010;26.000520706200000
15,076;0.369139146724255;0.205881329503781;0.083595193124997;0.037754362939832;0.014899900137565;0.002382278029517;0.000858054478464;0.000179593526325;0.000030107153094;0.210488765025804;0.810933225639180;1.301245521762060;1.986372871326133;3.280657201646493;4.640400542850257;7.083334013136731;5.882662214423024;1.358355227333392;1.859726674174715;1.428322501416744;248.858139037999990;25.891605377200001
15,077;0.369801886594107;0.206701035095947;0.083588566409909;0.037384566848466;0.014503544699471;0.002198574182913;0.000757795420852;0.000144780262289;0.000021444767457;0.210758912627820;0.798948034753047;1.272512033222526;1.924317923930271;3.140644314390350;4.392765687492547;6.614359888031775;5.526293027836664;1.420173402909596;1.761982093421981;1.423538091805199;248.738937378000000;25.786052703900001
15,078;0.400404836308011;0.226827025769570;0.092454147378097;0.041324509514178;0.015987133684141;0.002430207888988;0.000842622044543;0.000162386923947;0.000023999771564;0.232234688224195;0.856388838450888;1.350573991927397;2.034912020502818;3.303461656435662;4.614122376920403;6.923313550548755;6.057573000471147;1.435471584789657;1.845049758223814;1.420233261603721;248.855422973999990;25.673179626500001
15,079;0.356826691418432;0.197509161830192;0.077709395426341;0.033698108210958;0.012573236297552;0.001783686887810;0.000601457829411;0.000113659573231;0.000016790500714;0.197971898004276;0.731523462555553;1.154171599788283;1.738652642456118;2.833077477383380;3.959268957307995;5.967774532795079;5.053492151649261;1.255843916495335;1.570741015389180;1.122422532540200;248.942062378000000;25.747211456300001
15,080;0.369411019922474;0.206050110240497;0.083204321594012;0.037279416195247;0.014578437191445;0.002291004056836;0.000812093935577;0.000163016938340;0.000025434065224;0.209833540265358;0.799956669098759;1.280837099702910;1.950317099362385;3.211640158529657;4.524976953465524;6.866336296651116;5.679832988849522;1.351182058226336;1.821685203092238;1.365224926102486;248.995452881000010;25.681686401400000
15,081;0.351908804442429;0.194654962809683;0.077088695955373;0.033631263964541;0.012639401331409;0.001821564517116;0.000615543082207;0.000114670349191;0.000016326929155;0.196105633871278;0.732363860489284;1.159494301126974;1.751545184707105;2.861858112853204;4.001292047163941;6.022960596836289;5.121514914742234;1.247971004066089;1.605812944100549;1.206773955387177;248.990982056000010;25.582012176500001
15,082;0.368222914655262;0.205685272841319;0.084035685267740;0.038334069794441;0.015368556424504;0.002550993590621;0.000933713125563;0.000196215797319;0.000032036379939;0.211239100049039;0.826379733423231;1.334174601414161;2.051113777275383;3.407012180576915;4.833982355037526;7.366962597997717;6.068739168026765;1.427250344579218;1.965212428233145;1.512880493491418;249.045776367000000;25.384681701700000
15,083;0.388679913605365;0.218110875982234;0.088972373730973;0.040380433585356;0.016071689895564;0.002626439898051;0.000953704528225;0.000198147825324;0.000031903121854;0.223555825274339;0.855154951739160;1.369541873286257;2.094305286196628;3.455894539529854;4.885933859130035;7.415078097336496;6.213517177716777;1.458855504936649;1.978500009780737;1.561092815181582;249.116485595999990;25.183452606199999
15,084;0.447271506140269;0.252884212375208;0.102244050422342;0.045595930836944;0.017786895050183;0.002822537062062;0.001010657412151;0.000203946529548;0.000031030272905;0.254702336725063;0.922379310717540;1.451415119304611;2.193698257804223;3.580180976997359;5.022973657273957;7.553809751772075;6.999382738002287;1.535400927699820;2.025927889737530;1.547725817880302;249.253875732000010;25.069927215600000
15,085;0.368727691022141;0.202771822987846;0.080387801157816;0.035719979012925;0.013917744209822;0.002175522549166;0.000765926327274;0.000150296614023;0.000022349386664;0.203677120349060;0.774428375706737;1.243648987268065;1.895461490375674;3.126867987043467;4.403631226825500;6.676988351412382;5.429827038487402;1.339617254465059;1.783219002827931;1.428411067110089;249.299728394000000;25.160245895399999
15,086;0.433857360776052;0.241114210635700;0.096381987683863;0.043489087471212;0.017546302813580;0.003037789475538;0.001136151428034;0.000241754016304;0.000038493110566;0.241386967869608;0.909719993207752;1.463859408233792;2.253447573818203;3.756314218876668;5.309693358043551;8.068837143421039;6.786939802145468;1.553612870769318;2.187401582053955;1.625103230624329;249.447174072000000;25.035923004200001
15,087;0.468177394931063;0.263360085446248;0.106153431898831;0.048007848896289;0.019409038806570;0.003382830675461;0.001271093501270;0.000272386520823;0.000043733212135;0.263748333283795;0.977589352132377;1.566582990995167;2.395771245265627;3.971559339991272;5.602076433578721;8.498685488909301;7.280406775656981;1.644134859382149;2.300078680595986;1.746628603079504;249.474563598999990;24.845989227299999
15,088;0.465515640640916;0.267736079647753;0.111803294835157;0.051849130884440;0.021230601001025;0.003620082674029;0.001327855868191;0.000274426361568;0.000042685167194;0.277673536633135;1.040963394658297;1.656143593162243;2.501694887587999;4.081586196844845;5.700928044771628;8.557255570408739;7.146850107063946;1.804943742714940;2.300817126107493;1.731262035608096;249.434173584000010;24.718566894500000
15,089;0.460082067378181;0.265205886599305;0.111389845457833;0.051852037551927;0.021301786880466;0.003670121922902;0.001355457887630;0.000282557398770;0.000044310263701;0.276856326574160;1.043639293965898;1.663367474030256;2.518273027914310;4.118098932881380;5.760517115256039;8.659973980532591;7.209070032044786;1.815350178058509;2.333148070853452;1.823379466333808;249.366561890000010;24.679800033599999
15,090;0.446147416994131;0.257595851302295;0.108366558545709;0.050475055959033;0.020941119075603;0.003848841537558;0.001501209452584;0.000341939703064;0.000058371316844;0.269632278953003;1.032103436594919;1.667522259400683;2.568504142604331;4.296786954826881;6.112026075620253;9.324438002476288;7.645109779682869;1.815928526264127;2.533028206306207;2.030821640075392;249.395492553999990;24.479330062900001
15,091;0.423305096660119;0.237853783220578;0.094998472699454;0.041943275918574;0.016221295956072;0.002542835675827;0.000903374452393;0.000179715784628;0.000027055868422;0.238343910040731;0.864670906136838;1.367011204691606;2.071341699072359;3.389031447274332;4.762435703461083;7.178142913601464;6.183497958082856;1.510647320347071;1.930550320283291;1.638047010095255;249.502807617000000;24.341344833400001
